LINK,WORD,LANGUAGE
wszystkich/common_voice_pl_20842436.opus,wszystkich,pl
wszystkich/common_voice_pl_20856561.opus,wszystkich,pl
wszystkich/common_voice_pl_20754657.opus,wszystkich,pl
wszystkich/common_voice_pl_21575048.opus,wszystkich,pl
wszystkich/common_voice_pl_20717685.opus,wszystkich,pl
wszystkich/common_voice_pl_20783362.opus,wszystkich,pl
wszystkich/common_voice_pl_20609819.opus,wszystkich,pl
wszystkich/common_voice_pl_20775857.opus,wszystkich,pl
wszystkich/common_voice_pl_21839614.opus,wszystkich,pl
wszystkich/common_voice_pl_20609572.opus,wszystkich,pl
wszystkich/common_voice_pl_20918748.opus,wszystkich,pl
wszystkich/common_voice_pl_20603282.opus,wszystkich,pl
wszystkich/common_voice_pl_21678620.opus,wszystkich,pl
wszystkich/common_voice_pl_21645365.opus,wszystkich,pl
wszystkich/common_voice_pl_20754054.opus,wszystkich,pl
wszystkich/common_voice_pl_20886464.opus,wszystkich,pl
wszystkich/common_voice_pl_20617354.opus,wszystkich,pl
wszystkich/common_voice_pl_20707701.opus,wszystkich,pl
wszystkich/common_voice_pl_21957679.opus,wszystkich,pl
wszystkich/common_voice_pl_22204763.opus,wszystkich,pl
wszystkich/common_voice_pl_20616135.opus,wszystkich,pl
wszystkich/common_voice_pl_21301310.opus,wszystkich,pl
wszystkich/common_voice_pl_21651823.opus,wszystkich,pl
wszystkich/common_voice_pl_20932828.opus,wszystkich,pl
wszystkich/common_voice_pl_21645627.opus,wszystkich,pl
wszystkich/common_voice_pl_21656827.opus,wszystkich,pl
wszystkich/common_voice_pl_21753058.opus,wszystkich,pl
wszystkich/common_voice_pl_21370581.opus,wszystkich,pl
wszystkich/common_voice_pl_21381238.opus,wszystkich,pl
wszystkich/common_voice_pl_20612366.opus,wszystkich,pl
wszystkich/common_voice_pl_21131676.opus,wszystkich,pl
wszystkich/common_voice_pl_20719383.opus,wszystkich,pl
wszystkich/common_voice_pl_21867250.opus,wszystkich,pl
wszystkich/common_voice_pl_21714288.opus,wszystkich,pl
wszystkich/common_voice_pl_20613739.opus,wszystkich,pl
wszystkich/common_voice_pl_20689887.opus,wszystkich,pl
wszystkich/common_voice_pl_20773406.opus,wszystkich,pl
wszystkich/common_voice_pl_20875848.opus,wszystkich,pl
wszystkich/common_voice_pl_20711291.opus,wszystkich,pl
wszystkich/common_voice_pl_21395843.opus,wszystkich,pl
wszystkich/common_voice_pl_20621920.opus,wszystkich,pl
wszystkich/common_voice_pl_21710354.opus,wszystkich,pl
wszystkich/common_voice_pl_20642617.opus,wszystkich,pl
wszystkich/common_voice_pl_20633430.opus,wszystkich,pl
wszystkich/common_voice_pl_20881111.opus,wszystkich,pl
wszystkich/common_voice_pl_20673321.opus,wszystkich,pl
wszystkich/common_voice_pl_20660016.opus,wszystkich,pl
wszystkich/common_voice_pl_20765073.opus,wszystkich,pl
wszystkich/common_voice_pl_20816338.opus,wszystkich,pl
wszystkich/common_voice_pl_20753963.opus,wszystkich,pl
wszystkich/common_voice_pl_20840091.opus,wszystkich,pl
wszystkich/common_voice_pl_20607553.opus,wszystkich,pl
wszystkich/common_voice_pl_20689438.opus,wszystkich,pl
wszystkich/common_voice_pl_20777393.opus,wszystkich,pl
wszystkich/common_voice_pl_20844017.opus,wszystkich,pl
wszystkich/common_voice_pl_21632955.opus,wszystkich,pl
wszystkich/common_voice_pl_21642976.opus,wszystkich,pl
wszystkich/common_voice_pl_21642900.opus,wszystkich,pl
wszystkich/common_voice_pl_21266936.opus,wszystkich,pl
wszystkich/common_voice_pl_20654376.opus,wszystkich,pl
wszystkich/common_voice_pl_20911949.opus,wszystkich,pl
wszystkich/common_voice_pl_20964375.opus,wszystkich,pl
wszystkich/common_voice_pl_20888367.opus,wszystkich,pl
wszystkich/common_voice_pl_20950948.opus,wszystkich,pl
wszystkich/common_voice_pl_20690681.opus,wszystkich,pl
wszystkich/common_voice_pl_20614239.opus,wszystkich,pl
wszystkich/common_voice_pl_21650615.opus,wszystkich,pl
wszystkich/common_voice_pl_21844571.opus,wszystkich,pl
wszystkich/common_voice_pl_20877339.opus,wszystkich,pl
wszystkich/common_voice_pl_22257909.opus,wszystkich,pl
wszystkich/common_voice_pl_21711239.opus,wszystkich,pl
wszystkich/common_voice_pl_20641246.opus,wszystkich,pl
wszystkich/common_voice_pl_20804533.opus,wszystkich,pl
wszystkich/common_voice_pl_20964386.opus,wszystkich,pl
wszystkich/common_voice_pl_20642963.opus,wszystkich,pl
wszystkich/common_voice_pl_21000113.opus,wszystkich,pl
wszystkich/common_voice_pl_20643337.opus,wszystkich,pl
wszystkich/common_voice_pl_20706797.opus,wszystkich,pl
wszystkich/common_voice_pl_20621038.opus,wszystkich,pl
wszystkich/common_voice_pl_20711995.opus,wszystkich,pl
wszystkich/common_voice_pl_21644950.opus,wszystkich,pl
wszystkich/common_voice_pl_21619410.opus,wszystkich,pl
wszystkich/common_voice_pl_21366688.opus,wszystkich,pl
wszystkich/common_voice_pl_20683799.opus,wszystkich,pl
wszystkich/common_voice_pl_20691030.opus,wszystkich,pl
wszystkich/common_voice_pl_20643113.opus,wszystkich,pl
wszystkich/common_voice_pl_21636119.opus,wszystkich,pl
wszystkich/common_voice_pl_20689370.opus,wszystkich,pl
wszystkich/common_voice_pl_20617393.opus,wszystkich,pl
wszystkich/common_voice_pl_20757313.opus,wszystkich,pl
wszystkich/common_voice_pl_20610842.opus,wszystkich,pl
wszystkich/common_voice_pl_20609576.opus,wszystkich,pl
wszystkich/common_voice_pl_20622330.opus,wszystkich,pl
wszystkich/common_voice_pl_20650828.opus,wszystkich,pl
wszystkich/common_voice_pl_21957566.opus,wszystkich,pl
wszystkich/common_voice_pl_20892108.opus,wszystkich,pl
wszystkich/common_voice_pl_20774051.opus,wszystkich,pl
wszystkich/common_voice_pl_20610298.opus,wszystkich,pl
wszystkich/common_voice_pl_20672752.opus,wszystkich,pl
wszystkich/common_voice_pl_21640195.opus,wszystkich,pl
wszystkich/common_voice_pl_20777626.opus,wszystkich,pl
wszystkich/common_voice_pl_21842246.opus,wszystkich,pl
wszystkich/common_voice_pl_20636825.opus,wszystkich,pl
wszystkich/common_voice_pl_21336473.opus,wszystkich,pl
wszystkich/common_voice_pl_21075442.opus,wszystkich,pl
wszystkich/common_voice_pl_20831841.opus,wszystkich,pl
wszystkich/common_voice_pl_20615407.opus,wszystkich,pl
wszystkich/common_voice_pl_20619840.opus,wszystkich,pl
wszystkich/common_voice_pl_20651840.opus,wszystkich,pl
wszystkich/common_voice_pl_20813338.opus,wszystkich,pl
wszystkich/common_voice_pl_20687164.opus,wszystkich,pl
wszystkich/common_voice_pl_20958242.opus,wszystkich,pl
